variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pi, Tj
-2.81075e-16+4.40902e-16*ii, 2.77028+.039788*ii, -1.2459e-15+1.82321e-16*ii, 1.55093+1.59969*ii, -.258892-.170473*ii, -.399472-.899675*ii, -1.92331e-15+3.76545e-16*ii, .177288+.791056*ii, -.965972-.472968*ii, -1.63496e-15+6.05988e-16*ii, .762319-.229606*ii
-9.14285e-16-7.77765e-16*ii, 1.03187-2.44351*ii, 2.82723e-16-3.52506e-17*ii, .035403+1.47631*ii, .692384+1.53502*ii, .903759-.823222*ii, -1.09443e-16+4.01978e-17*ii, 1.67252-.983787*ii, 1.16466+.70215*ii, -4.34383e-16-3.73629e-16*ii, -1.85354+1.25103*ii
-2.79557e-15+2.35188e-15*ii, -.681441+2.4146*ii, -1.80421e-15-6.10257e-16*ii, .168758-.213219*ii, -1.44827+.466259*ii, 1.19619-.88852*ii, -7.39565e-16-1.48701e-15*ii, -.743908-1.30799*ii, -1.34523-1.54032*ii, -3.17035e-17-5.37926e-17*ii, -.457772+.83755*ii
2.92437e-15+7.56656e-16*ii, -5.07084+1.09514*ii, -1.46864e-15+2.86014e-15*ii, 1.84867+.377182*ii, -2.17354+.392358*ii, -2.73335-2.16351*ii, 2.48437e-16+9.05274e-17*ii, -2.86372+2.12256*ii, -1.53937-1.36181*ii, 1.86807e-15-8.25762e-16*ii, 2.18909+3.81541*ii
-1.44753e-15+1.13516e-15*ii, -2.32851+2.00473*ii, -7.50336e-16-1.27007e-16*ii, .111894+.694687*ii, .909091+2.91651*ii, -2.18634+2.14241*ii, -7.37532e-17-6.29956e-17*ii, -1.24804-1.31052*ii, .131911-1.00353*ii, 3.36574e-16-3.1294e-17*ii, 1.2047+.534531*ii
-1.32795e-15-4.0205e-17*ii, 1.46218+.876482*ii, 4.239e-16+2.74207e-16*ii, -1.47509+.556048*ii, .519063+1.5074*ii, -.153719-.245784*ii, 2.96547e-16+1.27112e-15*ii, -2.25408-1.36923*ii, .120774+.953147*ii, -1.81663e-16+1.43044e-16*ii, 1.26219+.624172*ii
1.31177e-15-2.8794e-15*ii, -.493538-.110053*ii, -4.04371e-15+1.31143e-15*ii, -6.37335-2.22161*ii, -3.3712-.004264*ii, -1.42085-.700164*ii, 2.8638e-17-2.27784e-16*ii, 3.90688+.694053*ii, .514065+1.6748*ii, -3.60919e-16-2.00613e-15*ii, 2.69198+1.44487*ii
-9.80325e-16+4.39183e-16*ii, -1.76579-1.36858*ii, -6.62988e-16-1.20852e-16*ii, -1.03195+1.75172*ii, -3.04128-.290314*ii, -2.6911+4.11598*ii, 2.86777e-16-2.9925e-16*ii, .976194+.319387*ii, -2.53807+.810023*ii, 2.6937e-17-6.65215e-18*ii, -.508642+.025287*ii
7.24133e-16+1.74361e-15*ii, 2.01348-4.61171*ii, 3.73586e-16-6.90069e-16*ii, -.822751+1.18561*ii, -2.381+.644013*ii, -6.62197-.74102*ii, 4.54413e-17+1.64597e-16*ii, -3.20202+2.66586*ii, -2.88615+.032509*ii, -2.57411e-18+1.86371e-17*ii, .629661+1.11299*ii
-1.6913e-16+1.30595e-15*ii, .764269-1.23636*ii, 2.35469e-15-2.3585e-15*ii, -.71165+.601256*ii, .25203-.360069*ii, .01684+.846058*ii, -2.80886e-16+9.46065e-17*ii, -1.10242-.520661*ii, .640636+.12703*ii, 8.6557e-17-1.88494e-15*ii, 1.84911+1.78843*ii
2.00501e-16+2.74438e-16*ii, .805565+.240297*ii, 1.40128e-16-1.88163e-16*ii, .0722927-.250465*ii, -.820301-.105992*ii, -1.23705-.122396*ii, 1.67168e-16-3.36166e-17*ii, .689557-.222134*ii, -.772688-.181677*ii, 1.88879e-16+1.43112e-16*ii, .036794+.958424*ii
-2.6832e-15+3.61375e-15*ii, -1.28783+.28881*ii, 5.86362e-15+1.04316e-15*ii, 2.15604-3.08572*ii, .559061+1.18287*ii, -.685803-1.63615*ii, -1.10931e-16-9.97321e-17*ii, 1.53416+1.60738*ii, .240791+2.09845*ii, -5.03548e-15+1.58251e-15*ii, -3.89155+1.6647*ii
1.06888e-15+5.2194e-16*ii, 4.14073+4.07121*ii, 2.56865e-15+1.07954e-15*ii, 1.55973-5.87047*ii, -4.49247+1.9106*ii, 5.63976+.186824*ii, -6.96332e-17-3.16918e-17*ii, .741274+2.7042*ii, 1.64791+4.77509*ii, -1.04734e-15+4.47152e-16*ii, 2.30537-3.17894*ii
-1.21529e-16+2.57483e-16*ii, -1.40186+.28868*ii, 1.62773e-15-2.1721e-15*ii, -1.87884-.194547*ii, -.842127-.444069*ii, -.37372+.0011957*ii, 3.4385e-17-1.12326e-15*ii, -.869612-.096308*ii, -.477526-.556869*ii, -4.32944e-16+1.69997e-15*ii, .538998+.700561*ii
-3.14697e-16+1.2654e-15*ii, .510613+1.57839*ii, -2.99484e-16-8.14399e-16*ii, -.638251+2.45805*ii, -.091223+.490738*ii, 3.54947-1.75632*ii, 9.02575e-16-2.41275e-15*ii, 2.46911+.203746*ii, 1.46261-.647055*ii, 1.04283e-17-1.0977e-17*ii, -.0915415-.158359*ii
-1.01687e-15+1.78201e-15*ii, -2.29476-.412423*ii, 2.33141e-15-1.41477e-15*ii, -2.11187+1.21319*ii, .0765023+.241649*ii, -1.20364+.960182*ii, -2.8274e-17-1.28197e-16*ii, -.194836-1.24257*ii, -1.9768-1.29092*ii, -3.04693e-15-3.0233e-17*ii, -2.18827+.864294*ii
-1.57387e-17+1.38286e-16*ii, .777866+1.13159*ii, 7.02495e-16+2.34452e-16*ii, -2.69148+.049132*ii, -1.68369+.015419*ii, .593047+.497885*ii, -9.08156e-17+2.60954e-16*ii, 3.27419+1.67904*ii, -.559457+.450242*ii, -2.3621e-17+9.7202e-16*ii, 1.89295-2.14873*ii
1.28501e-15+2.5207e-17*ii, -.373136+.41858*ii, 1.84521e-15+9.07281e-16*ii, -.450367-1.4457*ii, -.907052+.401865*ii, .844056+.076140*ii, 2.39521e-16+2.63397e-16*ii, -.516955-.694379*ii, 1.41609-3.40843*ii, -6.37289e-16-2.99286e-16*ii, .659762-1.69758*ii
4.47844e-16+1.28775e-15*ii, -3.75067-2.72467*ii, -1.20472e-16-1.49672e-16*ii, -1.64623-.949037*ii, -1.56692+.36324*ii, -.210939-.254701*ii, 3.63435e-17-2.40318e-16*ii, -1.19694+.795877*ii, .842119+3.05125*ii, -6.8607e-18+5.71638e-17*ii, -1.6769-2.22576*ii
-2.81993e-16+9.8024e-17*ii, 1.45929-.742673*ii, -1.16771e-15-1.47957e-15*ii, .654564-.988913*ii, .824712-.138322*ii, .964866-.320199*ii, -6.6874e-18+8.60635e-17*ii, 1.2833+1.76742*ii, .157467+2.47969*ii, -1.34921e-16+5.00195e-17*ii, 1.41165+2.76772*ii
6.35019e-16+1.85991e-15*ii, .065285-.855169*ii, 9.37327e-16+8.81002e-16*ii, -.293683-.0055741*ii, -3.49338+.390235*ii, 1.51864-2.54452*ii, -4.86916e-16+6.35283e-17*ii, -3.42011+1.46863*ii, .359982+.262742*ii, 7.98051e-16+6.1016e-16*ii, -.594812+.949555*ii
-3.25945e-16+1.48494e-15*ii, -.627229-.589978*ii, -2.17898e-15+1.7074e-15*ii, .472904+.412804*ii, .941195-.468892*ii, -.21361+1.34173*ii, 5.48455e-16-1.61694e-16*ii, .486546+.338036*ii, -.380947-.0252013*ii, 1.33068e-15+6.68407e-16*ii, -.894357+1.03652*ii
3.74554e-15+2.32836e-15*ii, .186825+1.18292*ii, -4.08346e-15+2.48445e-15*ii, -.39103+.25619*ii, -.18047-.403282*ii, .423061-1.36178*ii, -8.34146e-16+5.17661e-15*ii, -.163872+.580933*ii, -.072944-.546959*ii, -3.77059e-16-1.90504e-15*ii, -.48364+.351997*ii
9.16094e-16-1.27054e-15*ii, .169797+1.79896*ii, 7.97669e-16+5.44371e-16*ii, .011049+1.02286*ii, -1.05635-1.64135*ii, .743335+1.59703*ii, 3.92963e-16+1.60893e-16*ii, -.618026+.735761*ii, -.955942+1.26051*ii, -5.86481e-16-1.22309e-16*ii, .866275+.450326*ii
-1.5085e-16-6.20451e-16*ii, -.523329-.582862*ii, -4.87828e-16-5.15966e-16*ii, -.558722+.006641*ii, .483017-1.69254*ii, -1.21555+.111418*ii, 1.59207e-16-6.97037e-16*ii, -.725047-1.47889*ii, -1.36587+.144553*ii, -8.70963e-17-2.64553e-17*ii, -.12643-.377508*ii
-6.7554e-17+1.15227e-15*ii, .866058-.298241*ii, 1.70999e-15-2.08592e-15*ii, -1.06418+.362197*ii, 1.17018+.658739*ii, -.170806+1.01751*ii, -1.29979e-16-1.49683e-17*ii, -.533329-1.89281*ii, .790793+.440672*ii, 6.44352e-16-2.40064e-16*ii, 2.58103+1.49801*ii
2.3434e-15+2.10029e-15*ii, -.879132-.740249*ii, 4.97064e-15+3.8405e-15*ii, .546773-.129631*ii, -.0975529-.284122*ii, .404604+1.44631*ii, -4.1904e-17-6.67777e-17*ii, -.859057-1.93726*ii, .389227+1.07249*ii, 4.17587e-16-1.12482e-15*ii, -4.16617+.389508*ii
-1.12977e-15+1.34764e-15*ii, -1.10522-1.91423*ii, 4.29893e-16+1.00881e-15*ii, -.20915+.387283*ii, .563161-.921523*ii, -.176079-1.31672*ii, -1.069e-15+2.35544e-16*ii, -.238793-.35306*ii, .520346-.626623*ii, 4.96451e-16-2.71362e-16*ii, .16205-.780153*ii
3.15678e-14+3.44918e-14*ii, -2.61834+1.15111*ii, 3.60753e-14+6.37991e-14*ii, -1.55287+1.40681*ii, 2.59096+5.65311*ii, -3.91877+.932647*ii, -7.95627e-17-3.18074e-17*ii, 7.09504-2.59719*ii, -1.63627-.256383*ii, -5.49764e-14-5.82935e-14*ii, 8.07724-5.00344*ii
1.88199e-15-1.65724e-15*ii, 2.99901+.441203*ii, -5.2887e-16+6.42775e-16*ii, 1.42343+2.11442*ii, .260963+3.39335*ii, 1.02025-3.55377*ii, -2.38175e-16+2.16394e-16*ii, 1.09729+.583206*ii, 2.40557+.90261*ii, -1.13999e-16+3.64812e-17*ii, .071923+1.41494*ii
-4.75949e-16+1.21203e-15*ii, .153519+1.92919*ii, -2.95704e-16+1.53052e-16*ii, -.345315+1.21339*ii, .840789+.697481*ii, .315979+1.73118*ii, -1.69147e-16+2.11489e-17*ii, -1.40541+1.16377*ii, 1.33513+1.05504*ii, 1.81346e-17-3.87359e-17*ii, -.794252-.77394*ii
9.53224e-16-4.76903e-16*ii, 2.08103+.114509*ii, -7.07963e-17+1.77879e-16*ii, -.390004-.0372816*ii, -.751468+2.23257*ii, -.605699+.522262*ii, -2.6825e-16+1.09299e-16*ii, 1.36855+1.6953*ii, .84504-1.29714*ii, 1.49293e-16-7.5703e-18*ii, 1.55433-.199613*ii
-8.69915e-16-3.30828e-16*ii, -.882534+.527403*ii, -1.01402e-16-2.30346e-16*ii, -.0787968-.266411*ii, -1.59509-1.23512*ii, .314399-3.82409*ii, 4.8691e-18-1.23221e-16*ii, -.753092-.307951*ii, .163751+.358625*ii, 1.85857e-16+8.9546e-18*ii, -1.45917+.774734*ii
1.11942e-15+1.51876e-15*ii, -.323129+.628686*ii, -5.52844e-15-4.10469e-15*ii, .400651-.460754*ii, -.722264+1.5531*ii, -.684104+.397688*ii, 3.11318e-16-6.95925e-16*ii, .584806-1.99487*ii, 1.07007+.6125*ii, 2.24371e-15-7.56731e-16*ii, .55074-1.43156*ii
-2.04483e-15+1.12253e-15*ii, -.282767-.71346*ii, -9.30897e-15-9.69798e-15*ii, -1.32636-.534454*ii, 2.34829+.475922*ii, .483822+1.09744*ii, -2.70699e-16+5.59653e-17*ii, -.702071+1.46732*ii, 1.39932-.188863*ii, -3.39687e-15+6.78783e-15*ii, -.570289-3.01199*ii
-1.62684e-16-1.6979e-15*ii, .102921-5.1712*ii, -2.40711e-16-2.75466e-17*ii, -4.92931+.431614*ii, .612944-6.3007*ii, 1.95078+.800072*ii, 9.90496e-17-1.34221e-17*ii, -5.19131-6.13709*ii, -6.12066-5.81073*ii, -1.03801e-18-4.970e-21*ii, -.773835-2.98366*ii
4.38027e-16+6.54953e-16*ii, .0296356+.210179*ii, -6.51786e-16-3.94518e-16*ii, 1.54149+1.06168*ii, -.244839-.518247*ii, .859579-1.59528*ii, -3.62659e-17-3.52127e-16*ii, -.255008-1.16005*ii, .715419+.317862*ii, -7.52803e-17-1.87355e-17*ii, -.431908-.393749*ii
3.05951e-15-7.19334e-15*ii, 2.13738-2.58458*ii, -1.94677e-15-1.8667e-15*ii, 1.35878+.930564*ii, 3.91689-3.3397*ii, .256225+1.49452*ii, -1.85093e-15-2.21213e-15*ii, 1.24697+.024669*ii, .780743-.478652*ii, 1.53467e-16-9.55482e-16*ii, -1.20511+.85169*ii
6.21496e-16-1.50827e-15*ii, -.436309-.413858*ii, -2.13856e-14+9.8159e-15*ii, .941293-1.31463*ii, -1.82777+2.9911*ii, -.0447765+.413821*ii, 5.28957e-17+5.51904e-16*ii, .920382-.422067*ii, .588481-.382108*ii, 6.48043e-15+1.22142e-15*ii, -1.7541-.882107*ii
-3.96807e-16+1.36463e-15*ii, -1.05625+.683618*ii, -8.09247e-16+1.37862e-15*ii, -.592399-.46401*ii, -1.16231-.90809*ii, .673693+.657073*ii, 9.78703e-17-2.52742e-16*ii, .777048+1.70738*ii, .687567+1.11637*ii, 2.17419e-16-2.24738e-16*ii, .750793+2.16006*ii
2.60162e-14+2.73625e-14*ii, 1.88872-4.75746*ii, 7.9852e-15-1.25534e-14*ii, -.943365-4.62306*ii, 2.09036+2.06279*ii, 1.15861+7.93112*ii, -5.52832e-16-1.20048e-16*ii, .082529-1.02701*ii, -1.14286+4.98748*ii, 2.29059e-15-2.16037e-15*ii, 3.15625+1.15436*ii
1.07851e-16+2.84895e-15*ii, .344085+1.6438*ii, -1.5447e-15+9.74728e-16*ii, .423933-2.50363*ii, -1.89617+2.89751*ii, 2.262-.672133*ii, -1.43587e-17-2.00194e-16*ii, -4.08011+.412217*ii, 1.21669-.367371*ii, -3.015e-16-3.22341e-16*ii, -1.39434-1.46352*ii
1.2258e-18-5.35951e-16*ii, .942622-.111734*ii, 1.01814e-15+5.77384e-16*ii, 1.13716-1.72569*ii, 1.84292+2.40125*ii, -2.78122-1.76392*ii, -2.20624e-16+1.09878e-16*ii, -.682213+2.08001*ii, 3.61374-.868624*ii, -1.22187e-18+3.31173e-18*ii, -.261536-.574392*ii
7.36862e-16+5.52437e-16*ii, -2.21893+3.78667*ii, 5.13055e-17+1.65923e-17*ii, -3.50997+3.82016*ii, -.726794-3.12102*ii, .444932+.307463*ii, -2.23788e-16-6.6911e-17*ii, -4.52414+4.79403*ii, -2.04717-3.73939*ii, 3.92755e-18-7.50564e-19*ii, 2.11036+1.3114*ii
-1.95909e-16+1.10431e-15*ii, -1.53137-.171969*ii, 1.87275e-15+1.94338e-15*ii, -.436212-.709529*ii, .864249-.745402*ii, -.353122-1.44446*ii, -3.87027e-16+1.27956e-16*ii, -1.20499+.191916*ii, -.433754-.147458*ii, -1.09703e-15-1.66949e-15*ii, .926774-.470434*ii

